Date;Freight_Price;Oil_Price;crisis_COVID-19 oil crash;crisis_Dot-com crash;crisis_Global financial crisis;crisis_Inflation and rate hikes;crisis_Oil price collapse;crisis_None;war_Arab Spring;war_Crimea crisis;war_Iraq War;war_Ukraine War;war_None;sanctions_Iran sanctions;sanctions_Russia sanctions;sanctions_None;pandemic_COVID-19;pandemic_None;month;year;quarter;is_year_start;is_year_end;sin_month;cos_month;Freight_Lag1;Freight_Lag2;Oil_Lag1;Oil_Lag2;Freight_SMA_3;Oil_SMA_3;has_crisis;has_war;has_sanctions;has_pandemic
2010-04-01;733.0;87.44;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;4;2010;2;0;0;0.8660254037844387;-0.4999999999999997;708.0;762.0;82.7;77.59;734.3333333333334;82.57666666666665;0;0;0;0
2010-05-01;680.0;74.65;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;5;2010;2;0;0;0.4999999999999999;-0.8660254037844386;733.0;708.0;87.44;82.7;707.0;81.59666666666665;0;0;0;0
2010-06-01;785.0;75.01;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;6;2010;2;0;0;1.2246467991473532e-16;-1.0;680.0;733.0;74.65;87.44;732.6666666666666;79.03333333333333;0;0;0;0
2010-07-01;796.0;78.18;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7;2010;3;0;0;-0.4999999999999997;-0.8660254037844387;785.0;680.0;75.01;74.65;753.6666666666666;75.94666666666666;0;0;0;0
2010-08-01;679.0;74.64;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;8;2010;3;0;0;-0.8660254037844383;-0.5000000000000003;796.0;785.0;78.18;75.01;753.3333333333334;75.94333333333333;0;0;0;0
2010-09-01;624.0;82.31;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;9;2010;3;0;0;-1.0;-1.8369701987210294e-16;679.0;796.0;74.64;78.18;699.6666666666666;78.37666666666667;0;0;0;0
2010-10-01;627.0;83.15;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;10;2010;4;0;0;-0.8660254037844385;0.5;624.0;679.0;82.31;74.64;643.3333333333334;80.03333333333332;0;0;0;0
2010-11-01;740.0;85.92;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;11;2010;4;0;0;-0.5000000000000003;0.8660254037844383;627.0;624.0;83.15;82.31;663.6666666666666;83.79333333333334;0;0;0;0
2010-12-01;759.0;94.75;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;12;2010;4;0;0;-2.4492935982947064e-16;1.0;740.0;627.0;85.92;83.15;708.6666666666666;87.94;0;0;0;0
2011-01-01;644.0;101.01;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1;2011;1;1;0;0.4999999999999999;0.8660254037844386;759.0;740.0;94.75;85.92;714.3333333333334;93.89333333333332;0;1;0;0
2011-02-01;724.0;111.8;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2;2011;1;0;0;0.8660254037844385;0.5000000000000001;644.0;759.0;101.01;94.75;709.0;102.51999999999998;0;1;0;0
2011-03-01;841.0;117.36;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3;2011;1;0;0;1.0;6.123233995736766e-17;724.0;644.0;111.8;101.01;736.3333333333334;110.05666666666666;0;1;0;0
2011-04-01;892.0;125.89;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4;2011;2;0;0;0.8660254037844387;-0.4999999999999997;841.0;724.0;117.36;111.8;819.0;118.34999999999998;0;1;0;0
2011-05-01;716.0;116.73;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5;2011;2;0;0;0.4999999999999999;-0.8660254037844386;892.0;841.0;125.89;117.36;816.3333333333334;119.99333333333333;0;1;0;0
2011-06-01;694.0;112.48;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6;2011;2;0;0;1.2246467991473532e-16;-1.0;716.0;892.0;116.73;125.89;767.3333333333334;118.36666666666666;0;1;0;0
2011-07-01;684.0;116.74;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;7;2011;3;0;0;-0.4999999999999997;-0.8660254037844387;694.0;716.0;112.48;116.73;698.0;115.31666666666666;0;1;0;0
2011-08-01;688.0;114.85;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;8;2011;3;0;0;-0.8660254037844383;-0.5000000000000003;684.0;694.0;116.74;112.48;688.6666666666666;114.68999999999998;0;1;0;0
2011-09-01;725.0;102.76;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9;2011;3;0;0;-1.0;-1.8369701987210294e-16;688.0;684.0;114.85;116.74;699.0;111.45;0;1;0;0
2011-10-01;728.0;109.56;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;10;2011;4;0;0;-0.8660254037844385;0.5;725.0;688.0;102.76;114.85;713.6666666666666;109.05666666666666;0;1;0;0
2011-11-01;719.0;110.52;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;11;2011;4;0;0;-0.5000000000000003;0.8660254037844383;728.0;725.0;109.56;102.76;724.0;107.61333333333332;0;1;0;0
2011-12-01;908.0;107.38;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12;2011;4;0;0;-2.4492935982947064e-16;1.0;719.0;728.0;110.52;109.56;785.0;109.15333333333332;0;1;0;0
2012-01-01;651.0;110.98;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1;2012;1;1;0;0.4999999999999999;0.8660254037844386;908.0;719.0;107.38;110.52;759.3333333333334;109.62666666666668;0;1;1;0
2012-02-01;723.0;122.66;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2;2012;1;0;0;0.8660254037844385;0.5000000000000001;651.0;908.0;110.98;107.38;760.6666666666666;113.67333333333332;0;1;1;0
2012-03-01;642.0;122.88;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3;2012;1;0;0;1.0;6.123233995736766e-17;723.0;651.0;122.66;110.98;672.0;118.84;0;1;1;0
2012-04-01;626.0;119.47;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4;2012;2;0;0;0.8660254037844387;-0.4999999999999997;642.0;723.0;122.88;122.66;663.6666666666666;121.67;0;1;1;0
2012-05-01;605.0;101.43;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5;2012;2;0;0;0.4999999999999999;-0.8660254037844386;626.0;642.0;119.47;122.88;624.3333333333334;114.59333333333332;0;1;1;0
2012-06-01;565.0;97.88;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;6;2012;2;0;0;1.2246467991473532e-16;-1.0;605.0;626.0;101.43;119.47;598.6666666666666;106.26;0;1;1;0
2012-07-01;579.0;103.84;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7;2012;3;0;0;-0.4999999999999997;-0.8660254037844387;565.0;605.0;97.88;101.43;583.0;101.05;0;1;1;0
2012-08-01;581.0;114.05;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;8;2012;3;0;0;-0.8660254037844383;-0.5000000000000003;579.0;565.0;103.84;97.88;575.0;105.25666666666666;0;1;1;0
2012-09-01;642.0;111.58;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;9;2012;3;0;0;-1.0;-1.8369701987210294e-16;581.0;579.0;114.05;103.84;600.6666666666666;109.82333333333332;0;1;1;0
2012-10-01;647.0;107.56;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;10;2012;4;0;0;-0.8660254037844385;0.5;642.0;581.0;111.58;114.05;623.3333333333334;111.06333333333332;0;1;1;0
